sample_unit_id,grts,BroadHabitat_Class,BroadHabitat_Form
104255,5153,Forest & Woodland,Cool Temperate Forest & Woodland
52809,5174,Open Water,Open Water
88462,5178,Open Water,Open Water
93153,5194,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
127353,5201,Recently Disturbed or Modified,Recently Disturbed or Modified
124152,5217,Developed & Other Human Use,Developed & Urban
52836,5222,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
113020,5233,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
101443,5242,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
95944,5258,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
114858,5265,Forest & Woodland,Cool Temperate Forest & Woodland
118577,5281,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
94928,5290,Forest & Woodland,Cool Temperate Forest & Woodland
110723,5297,Forest & Woodland,Cool Temperate Forest & Woodland
67179,5302,Forest & Woodland,Cool Temperate Forest & Woodland
103261,5313,Forest & Woodland,Warm Temperate Forest & Woodland
94994,5338,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
80108,5354,Developed & Other Human Use,Developed & Urban
61608,5366,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
131531,5377,Forest & Woodland,Cool Temperate Forest & Woodland
119035,5393,Forest & Woodland,Cool Temperate Forest & Woodland
99195,5394,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
57439,5430,Developed & Other Human Use,Developed & Urban
92619,5434,Forest & Woodland,Warm Temperate Forest & Woodland
103365,5445,Forest & Woodland,Cool Temperate Forest & Woodland
90395,5450,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
109287,5457,Recently Disturbed or Modified,Recently Disturbed or Modified
117207,5473,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
61173,5478,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
107937,5489,Forest & Woodland,Cool Temperate Forest & Woodland
97778,5514,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
109771,5521,Forest & Woodland,Cool Temperate Forest & Woodland
130158,5537,Forest & Woodland,Cool Temperate Forest & Woodland
112585,5553,Recently Disturbed or Modified,Recently Disturbed or Modified
69486,5558,Forest & Woodland,Cool Temperate Forest & Woodland
130146,5569,Developed & Other Human Use,Developed & Urban
49598,5590,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
95437,5594,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
86133,5610,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
63467,5622,Forest & Woodland,Temperate Flooded & Swamp Forest
122273,5649,Forest & Woodland,Cool Temperate Forest & Woodland
107048,5665,Forest & Woodland,Cool Temperate Forest & Woodland
52853,5670,Open Water,Open Water
75042,5674,"Polar & High Montane Scrub, Grassland & Barrens",Temperate & Boreal Alpine Tundra
122315,5681,Forest & Woodland,Cool Temperate Forest & Woodland
56996,5686,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
97253,5690,Forest & Woodland,Cool Temperate Forest & Woodland
94098,5706,Forest & Woodland,Cool Temperate Forest & Woodland
104684,5713,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
116290,5729,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
59315,5734,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
79665,5738,Forest & Woodland,Cool Temperate Forest & Woodland
108420,5745,Forest & Woodland,Cool Temperate Forest & Woodland
48198,5750,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
88469,5754,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
112525,5761,0,0
107910,5777,Forest & Woodland,Cool Temperate Forest & Woodland
124138,5793,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
89372,5802,Forest & Woodland,Cool Temperate Forest & Woodland
70858,5814,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
124590,5825,Forest & Woodland,Cool Temperate Forest & Woodland
112595,5841,Forest & Woodland,Cool Temperate Forest & Woodland
99603,5850,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
128333,5857,Forest & Woodland,Cool Temperate Forest & Woodland
58354,5862,Open Water,Open Water
79177,5866,0,0
59762,5878,Forest & Woodland,Warm Temperate Forest & Woodland
125034,5905,0,0
127402,5921,Forest & Woodland,Cool Temperate Forest & Woodland
55622,5926,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
83366,5930,Forest & Woodland,Warm Temperate Forest & Woodland
113491,5937,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
51897,5942,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
97260,5946,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
101044,5962,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
106530,5969,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
117660,5985,Recently Disturbed or Modified,Recently Disturbed or Modified
79197,5994,Forest & Woodland,Warm Temperate Forest & Woodland
107947,6001,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
46807,6006,Developed & Other Human Use,Developed & Urban
104197,6033,Forest & Woodland,Cool Temperate Forest & Woodland
101013,6042,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
93076,6058,Forest & Woodland,Cool Temperate Forest & Woodland
72719,6070,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
123184,6081,Recently Disturbed or Modified,Recently Disturbed or Modified
106113,6097,Recently Disturbed or Modified,Recently Disturbed or Modified
63447,6134,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
117177,6161,Forest & Woodland,Cool Temperate Forest & Woodland
101942,6177,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
50994,6182,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
93553,6202,Forest & Woodland,Cool Temperate Forest & Woodland
91761,6218,Recently Disturbed or Modified,Recently Disturbed or Modified
112071,6225,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
125082,6241,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
55610,6246,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
102375,6257,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
98197,6266,Forest & Woodland,Cool Temperate Forest & Woodland
100564,6282,Open Water,Open Water
113942,6289,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
121356,6305,Forest & Woodland,Cool Temperate Forest & Woodland
98166,6314,Forest & Woodland,Cool Temperate Forest & Woodland
110264,6321,Forest & Woodland,Cool Temperate Forest & Woodland
71347,6326,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
102800,6337,Forest & Woodland,Warm Temperate Forest & Woodland
99613,6362,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
80577,6378,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
61141,6390,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
70851,6410,Forest & Woodland,Warm Temperate Forest & Woodland
121346,6417,Recently Disturbed or Modified,Recently Disturbed or Modified
55592,6454,Developed & Other Human Use,Developed & Urban
100503,6458,Forest & Woodland,Cool Temperate Forest & Woodland
91772,6474,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
112066,6481,Forest & Woodland,Cool Temperate Forest & Woodland
121848,6497,Forest & Woodland,Cool Temperate Forest & Woodland
107479,6513,Forest & Woodland,Cool Temperate Forest & Woodland
94489,6522,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
97776,6538,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
110702,6545,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
127847,6561,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
110735,6577,Forest & Woodland,Cool Temperate Forest & Woodland
66693,6582,Forest & Woodland,Cool Temperate Forest & Woodland
128760,6593,Forest & Woodland,Cool Temperate Forest & Woodland
110748,6609,Forest & Woodland,Cool Temperate Forest & Woodland
50530,6614,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
97289,6618,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
86592,6634,Forest & Woodland,Cool Temperate Forest & Woodland
65319,6646,Forest & Woodland,Cool Temperate Forest & Woodland
107513,6689,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
83831,6698,Forest & Woodland,Cool Temperate Forest & Woodland
112105,6705,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
56992,6710,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
98638,6714,Developed & Other Human Use,Developed & Urban
101496,6730,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
102364,6737,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
122765,6753,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
60243,6758,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
79200,6762,Forest & Woodland,Cool Temperate Forest & Woodland
107488,6769,Open Water,Open Water
50514,6774,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
107907,6801,Forest & Woodland,Cool Temperate Forest & Woodland
125999,6817,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
89367,6826,Forest & Woodland,Warm Temperate Forest & Woodland
68087,6838,Developed & Other Human Use,Developed & Urban
125518,6849,Recently Disturbed or Modified,Recently Disturbed or Modified
113515,6865,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
47278,6870,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
100532,6874,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
77792,6890,Open Water,Open Water
61159,6902,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
125504,6929,Recently Disturbed or Modified,Recently Disturbed or Modified
127394,6945,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
52375,6950,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
85209,6954,Developed & Other Human Use,Developed & Urban
109316,6961,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
53280,6966,Developed & Other Human Use,Developed & Urban
100043,6970,Recently Disturbed or Modified,Recently Disturbed or Modified
95943,6986,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
102358,6993,Forest & Woodland,Cool Temperate Forest & Woodland
119975,7009,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
75491,7018,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
108870,7025,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
106506,7041,Recently Disturbed or Modified,Recently Disturbed or Modified
102342,7057,Forest & Woodland,Warm Temperate Forest & Woodland
95443,7066,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
92149,7082,Forest & Woodland,Cool Temperate Forest & Woodland
62985,7094,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
120873,7105,Recently Disturbed or Modified,Recently Disturbed or Modified
108422,7121,Forest & Woodland,Cool Temperate Forest & Woodland
61594,7158,0,0
132001,7169,Forest & Woodland,Cool Temperate Forest & Woodland
119494,7185,Forest & Woodland,Cool Temperate Forest & Woodland
103343,7201,Developed & Other Human Use,Developed & Urban
117231,7217,Forest & Woodland,Cool Temperate Forest & Woodland
94482,7226,Forest & Woodland,Cool Temperate Forest & Woodland
111612,7249,Recently Disturbed or Modified,Recently Disturbed or Modified
126472,7265,Forest & Woodland,Cool Temperate Forest & Woodland
58386,7270,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
85690,7274,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
101911,7281,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
49570,7286,Open Water,Open Water
98246,7306,Forest & Woodland,Temperate Flooded & Swamp Forest
113017,7313,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
123207,7329,Forest & Woodland,Cool Temperate Forest & Woodland
100481,7338,Forest & Woodland,Warm Temperate Forest & Woodland
114892,7345,Forest & Woodland,Temperate Flooded & Swamp Forest
70883,7350,Forest & Woodland,Cool Temperate Forest & Woodland
124124,7361,Forest & Woodland,Cool Temperate Forest & Woodland
94102,7362,Forest & Woodland,Temperate Flooded & Swamp Forest
99146,7386,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
83805,7402,0,0
62065,7414,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
71776,7434,Open Water,Open Water
121807,7441,Forest & Woodland,Cool Temperate Forest & Woodland
101956,7457,"Polar & High Montane Scrub, Grassland & Barrens",Temperate & Boreal Alpine Tundra
78743,7466,Forest & Woodland,Cool Temperate Forest & Woodland
119075,7473,Forest & Woodland,Cool Temperate Forest & Woodland
58359,7478,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
99108,7482,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
93628,7498,Recently Disturbed or Modified,Recently Disturbed or Modified
115773,7505,Forest & Woodland,Cool Temperate Forest & Woodland
121843,7521,Forest & Woodland,Cool Temperate Forest & Woodland
62555,7526,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
108395,7537,Forest & Woodland,Cool Temperate Forest & Woodland
92173,7546,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
96394,7562,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
106046,7569,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
129235,7585,Developed & Other Human Use,Developed & Urban
114433,7601,Forest & Woodland,Cool Temperate Forest & Woodland
68543,7606,Forest & Woodland,Cool Temperate Forest & Woodland
129677,7617,Open Water,Open Water
112139,7633,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
45437,7638,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
100983,7642,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
74554,7658,Developed & Other Human Use,Developed & Urban
63011,7670,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
102426,7713,Forest & Woodland,Cool Temperate Forest & Woodland
85683,7722,Forest & Woodland,Cool Temperate Forest & Woodland
110255,7729,Forest & Woodland,Cool Temperate Forest & Woodland
56987,7734,Developed & Other Human Use,Developed & Urban
100029,7738,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
99183,7754,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
106999,7761,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
119987,7777,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
75962,7786,Forest & Woodland,Cool Temperate Forest & Woodland
102855,7793,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
101892,7825,Forest & Woodland,Cool Temperate Forest & Woodland
124143,7841,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
87978,7850,Forest & Woodland,Cool Temperate Forest & Woodland
67162,7862,Agricultural & Developed Vegetation,Pasture & Hay Field Crop
114905,7889,Forest & Woodland,Cool Temperate Forest & Woodland
50980,7894,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
79188,7914,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
60234,7926,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
124574,7953,Forest & Woodland,Temperate Flooded & Swamp Forest
130632,7969,0,0
54694,7974,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
86601,7978,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
111631,7985,Forest & Woodland,Cool Temperate Forest & Woodland
98653,7994,Forest & Woodland,Cool Temperate Forest & Woodland
96400,8010,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
105138,8017,Forest & Woodland,Cool Temperate Forest & Woodland
123214,8033,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
74102,8042,Developed & Other Human Use,Developed & Urban
103787,8049,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
65785,8054,"Polar & High Montane Scrub, Grassland & Barrens",Temperate & Boreal Alpine Tundra
108821,8065,Forest & Woodland,Cool Temperate Forest & Woodland
96375,8090,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
82885,8106,Shrub & Herb Vegetation,"Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland"
63000,8118,Shrub & Herb Vegetation,Mediterranean Scrub & Grassland
123182,8129,Open Water,Open Water
107045,8145,Forest & Woodland,Cool Temperate Forest & Woodland
94067,8154,Recently Disturbed or Modified,Recently Disturbed or Modified
87993,8170,Forest & Woodland,Cool Temperate Forest & Woodland
59278,8182,0,0
117632,8209,Shrub & Herb Vegetation,Temperate Grassland & Shrubland
106579,8225,Forest & Woodland,Cool Temperate Forest & Woodland
93601,8234,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
90776,8250,Forest & Woodland,Temperate Flooded & Swamp Forest
94543,8266,Agricultural & Developed Vegetation,Row & Close Grain Crop Cultural Formation
129203,8273,Recently Disturbed or Modified,Recently Disturbed or Modified
125077,8289,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
54687,8294,Desert & Semi-Desert,Warm Desert & Semi-Desert Scrub & Grassland
81511,8298,Forest & Woodland,Warm Temperate Forest & Woodland
114878,8305,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
97264,8314,Forest & Woodland,Cool Temperate Forest & Woodland
97797,8330,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
113468,8337,Recently Disturbed or Modified,Recently Disturbed or Modified
117191,8353,Desert & Semi-Desert,Cool Semi-Desert Scrub & Grassland
97706,8362,Forest & Woodland,Cool Temperate Forest & Woodland
104717,8369,Forest & Woodland,Cool Temperate Forest & Woodland
